代码,日期,收盘,行业名称
801030,2023-08-31,3634.37,化工
801030,2023-09-01,3666.21,化工
801030,2023-09-04,3745.11,化工
801030,2023-09-05,3732.07,化工
801030,2023-09-06,3749.69,化工
801030,2023-09-07,3693.16,化工
801030,2023-09-11,3713.03,化工
801030,2023-09-12,3719.95,化工
801030,2023-09-13,3694.43,化工
801030,2023-09-14,3678.82,化工
801030,2023-09-15,3663.1,化工
801030,2023-09-18,3673.23,化工
801030,2023-09-19,3648.77,化工
801030,2023-09-20,3624.63,化工
801030,2023-09-21,3594.3,化工
801030,2023-09-22,3636.1,化工
801030,2023-09-25,3614.71,化工
801030,2023-09-26,3577.03,化工
801030,2023-09-27,3587.45,化工
801030,2023-09-28,3599.13,化工
801030,2023-10-09,3580.89,化工
801030,2023-10-10,3568.36,化工
801030,2023-10-11,3563.64,化工
801030,2023-10-12,3601.32,化工
801030,2023-10-13,3567.37,化工
801030,2023-10-16,3536.52,化工
801030,2023-10-17,3543.74,化工
801030,2023-10-18,3479.29,化工
801030,2023-10-19,3440.32,化工
801030,2023-10-20,3429.52,化工
801030,2023-10-23,3342.74,化工
801030,2023-10-24,3406.69,化工
801030,2023-10-25,3451.67,化工
801030,2023-10-26,3445.68,化工
801030,2023-10-27,3525.48,化工
801030,2023-10-30,3568.23,化工
801030,2023-10-31,3563.96,化工
801030,2023-11-01,3550.53,化工
801030,2023-11-02,3516.16,化工
801030,2023-11-03,3544.86,化工
801030,2023-11-06,3584.26,化工
801030,2023-11-07,3589.91,化工
801030,2023-11-08,3556.05,化工
801030,2023-11-09,3566.46,化工
801030,2023-11-10,3557.02,化工
801030,2023-11-13,3573.07,化工
801030,2023-11-14,3565.57,化工
801030,2023-11-15,3605.06,化工
801030,2023-11-16,3569.96,化工
801030,2023-11-17,3584.43,化工
801030,2023-11-20,3607.91,化工
801030,2023-11-21,3600.75,化工
801030,2023-11-22,3559.87,化工
801030,2023-11-23,3587.21,化工
801030,2023-11-24,3555.9,化工
801030,2023-11-27,3541.47,化工
801030,2023-11-28,3560.24,化工
801030,2023-11-29,3538.49,化工
801030,2023-11-30,3509.29,化工
801030,2023-12-01,3499.36,化工
801030,2023-12-04,3500.19,化工
801030,2023-12-05,3447.63,化工
801030,2023-12-06,3473.22,化工
801030,2023-12-07,3441.74,化工
801030,2023-12-08,3418.07,化工
801030,2023-12-11,3448.85,化工
801030,2023-12-12,3455.42,化工
801030,2023-12-13,3413.51,化工
801030,2023-12-14,3410.95,化工
801030,2023-12-15,3399.35,化工
801030,2023-12-18,3348.08,化工
801030,2023-12-19,3357.14,化工
801030,2023-12-20,3337.81,化工
801030,2023-12-21,3355.22,化工
801030,2023-12-22,3363.14,化工
801030,2023-12-25,3355.99,化工
801030,2023-12-26,3347.43,化工
801030,2023-12-27,3348.48,化工
801030,2023-12-28,3432.02,化工
801030,2023-12-29,3456.27,化工
801030,2024-01-02,3455.32,化工
801030,2024-01-03,3463.52,化工
801030,2024-01-04,3438.22,化工
801030,2024-01-05,3390.54,化工
801030,2024-01-08,3327.92,化工
801030,2024-01-09,3322.95,化工
801030,2024-01-10,3312.38,化工
801030,2024-01-11,3339.45,化工
801030,2024-01-12,3333.51,化工
801030,2024-01-15,3309.31,化工
801030,2024-01-16,3299.95,化工
801030,2024-01-17,3214.84,化工
801030,2024-01-18,3204.19,化工
801030,2024-01-19,3183.25,化工
801030,2024-01-22,3023.24,化工
801030,2024-01-23,3046.63,化工
801030,2024-01-24,3073.37,化工
801030,2024-01-25,3167.12,化工
801030,2024-01-26,3155.0,化工
801030,2024-01-29,3086.3,化工
801030,2024-01-30,3000.77,化工
801030,2024-01-31,2898.95,化工
801030,2024-02-01,2871.09,化工
801030,2024-02-02,2771.8,化工
801030,2024-02-05,2655.01,化工
801030,2024-02-06,2780.97,化工
801030,2024-02-07,2850.22,化工
801030,2024-02-08,2959.88,化工
801030,2024-02-19,2990.64,化工
801030,2024-02-20,3009.95,化工
801030,2024-02-21,3041.71,化工
801030,2024-02-22,3076.65,化工
801030,2024-02-23,3110.93,化工
801030,2024-02-26,3120.49,化工
801030,2024-02-27,3180.45,化工
801030,2024-02-28,3074.34,化工
801030,2024-02-29,3166.76,化工
801030,2024-03-01,3185.24,化工
801030,2024-03-04,3163.3,化工
801030,2024-03-05,3133.88,化工
801030,2024-03-06,3145.13,化工
801030,2024-03-07,3140.37,化工
801030,2024-03-08,3159.4,化工
801030,2024-03-11,3206.12,化工
801030,2024-03-12,3224.53,化工
801030,2024-03-13,3213.06,化工
801030,2024-03-14,3192.13,化工
801030,2024-03-15,3246.24,化工
801030,2024-03-18,3284.51,化工
801030,2024-03-19,3272.78,化工
801030,2024-03-20,3284.74,化工
801030,2024-03-21,3272.96,化工
801030,2024-03-22,3230.61,化工
801030,2024-03-25,3187.33,化工
801030,2024-03-26,3216.74,化工
801030,2024-03-27,3150.09,化工
801030,2024-03-28,3187.58,化工
801030,2024-03-29,3240.86,化工
801030,2024-04-01,3321.47,化工
801030,2024-04-02,3367.08,化工
801030,2024-04-03,3373.36,化工
801030,2024-04-08,3311.31,化工
801030,2024-04-09,3364.15,化工
801030,2024-04-10,3327.52,化工
801030,2024-04-11,3330.08,化工
801030,2024-04-12,3309.24,化工
801030,2024-04-15,3268.87,化工
801030,2024-04-16,3129.84,化工
801030,2024-04-17,3241.57,化工
801030,2024-04-18,3243.2,化工
801030,2024-04-19,3279.8,化工
801030,2024-04-22,3238.46,化工
801030,2024-04-23,3200.16,化工
801030,2024-04-24,3224.2,化工
801030,2024-04-25,3261.3,化工
801030,2024-04-26,3306.14,化工
801030,2024-04-29,3400.08,化工
801030,2024-04-30,3387.0,化工
801030,2024-05-06,3515.16,化工
801030,2024-05-07,3571.77,化工
801030,2024-05-08,3533.99,化工
801030,2024-05-09,3555.68,化工
801030,2024-05-10,3523.04,化工
801030,2024-05-13,3480.1,化工
801030,2024-05-14,3466.01,化工
801030,2024-05-15,3456.62,化工
801030,2024-05-16,3450.21,化工
801030,2024-05-17,3503.65,化工
801030,2024-05-20,3522.29,化工
801030,2024-05-21,3467.97,化工
801030,2024-05-22,3466.09,化工
801030,2024-05-23,3387.32,化工
801030,2024-05-24,3370.8,化工
801030,2024-05-27,3402.62,化工
801030,2024-05-28,3360.15,化工
801030,2024-05-29,3374.07,化工
801030,2024-05-30,3361.64,化工
801030,2024-05-31,3337.67,化工
801030,2024-06-03,3283.5,化工
801030,2024-06-04,3294.27,化工
801030,2024-06-05,3243.74,化工
801030,2024-06-06,3188.51,化工
801030,2024-06-07,3211.31,化工
801030,2024-06-11,3220.97,化工
801030,2024-06-12,3234.66,化工
801030,2024-06-13,3190.05,化工
801030,2024-06-14,3176.17,化工
801030,2024-06-17,3159.39,化工
801030,2024-06-18,3192.92,化工
801030,2024-06-19,3164.14,化工
801030,2024-06-20,3111.82,化工
801030,2024-06-21,3109.2,化工
801030,2024-06-24,3042.19,化工
801030,2024-06-25,3070.18,化工
801030,2024-06-26,3113.77,化工
801030,2024-06-27,3036.11,化工
801030,2024-06-28,3035.18,化工
801030,2024-07-01,3094.29,化工
801030,2024-07-02,3053.59,化工
801030,2024-07-03,3036.32,化工
801030,2024-07-04,2988.76,化工
801030,2024-07-05,3009.0,化工
801030,2024-07-08,2942.37,化工
801030,2024-07-09,2979.11,化工
801030,2024-07-10,2955.63,化工
801030,2024-07-11,3043.11,化工
801030,2024-07-12,3040.99,化工
801030,2024-07-15,3007.76,化工
801030,2024-07-16,2982.4,化工
801030,2024-07-17,2955.22,化工
801030,2024-07-18,2960.14,化工
801030,2024-07-19,2964.9,化工
801030,2024-07-22,2940.33,化工
801030,2024-07-23,2853.34,化工
801030,2024-07-24,2814.19,化工
801030,2024-07-25,2819.4,化工
801030,2024-07-26,2861.48,化工
801030,2024-07-29,2840.23,化工
801030,2024-07-30,2830.51,化工
801030,2024-07-31,2936.74,化工
801030,2024-08-01,2902.38,化工
801030,2024-08-02,2878.34,化工
801030,2024-08-05,2815.46,化工
801030,2024-08-06,2849.31,化工
801030,2024-08-07,2857.25,化工
801030,2024-08-08,2880.11,化工
801030,2024-08-09,2849.5,化工
801030,2024-08-12,2836.56,化工
801030,2024-08-13,2844.61,化工
801030,2024-08-14,2792.88,化工
801030,2024-08-15,2803.2,化工
801030,2024-08-16,2783.82,化工
801030,2024-08-19,2784.93,化工
801030,2024-08-20,2747.0,化工
801030,2024-08-21,2744.26,化工
801030,2024-08-22,2713.95,化工
801030,2024-08-23,2716.05,化工
801030,2024-08-26,2742.18,化工
801030,2024-08-27,2725.96,化工
801030,2024-08-28,2741.04,化工
801030,2024-08-29,2774.31,化工
801030,2024-08-30,2818.26,化工
801030,2024-09-02,2784.88,化工
801030,2024-09-03,2819.88,化工
801030,2024-09-04,2800.43,化工
801030,2024-09-05,2789.36,化工
801030,2024-09-06,2744.46,化工
801030,2024-09-09,2729.8,化工
801030,2024-09-10,2720.62,化工
801030,2024-09-11,2729.16,化工
801030,2024-09-12,2716.98,化工
801030,2024-09-13,2687.54,化工
801030,2024-09-18,2690.54,化工
801030,2024-09-19,2743.91,化工
801030,2024-09-20,2722.69,化工
801030,2024-09-23,2721.92,化工
801030,2024-09-24,2847.7,化工
801030,2024-09-25,2861.46,化工
801030,2024-09-26,2968.03,化工
801030,2024-09-27,3112.72,化工
801030,2024-09-30,3397.01,化工
801030,2024-10-08,3562.25,化工
801030,2024-10-09,3278.41,化工
801030,2024-10-10,3288.13,化工
801030,2024-10-11,3179.48,化工
801030,2024-10-14,3237.67,化工
801030,2024-10-15,3176.88,化工
801030,2024-10-16,3179.06,化工
801030,2024-10-17,3126.62,化工
801030,2024-10-18,3210.53,化工
801030,2024-10-21,3237.44,化工
801030,2024-10-22,3275.86,化工
801030,2024-10-23,3309.68,化工
801030,2024-10-24,3281.91,化工
801030,2024-10-25,3363.06,化工
801030,2024-10-28,3415.71,化工
801030,2024-10-29,3338.98,化工
801030,2024-10-30,3340.61,化工
801030,2024-10-31,3362.31,化工
801030,2024-11-01,3331.4,化工
801030,2024-11-04,3383.64,化工
801030,2024-11-05,3460.48,化工
801030,2024-11-06,3467.19,化工
801030,2024-11-07,3524.12,化工
801030,2024-11-08,3516.55,化工
801030,2024-11-11,3559.99,化工
801030,2024-11-12,3542.4,化工
801030,2024-11-13,3540.31,化工
801030,2024-11-14,3451.38,化工
801030,2024-11-15,3391.12,化工
801030,2024-11-18,3341.35,化工
801030,2024-11-19,3416.56,化工
801030,2024-11-20,3489.81,化工
801030,2024-11-21,3502.87,化工
801030,2024-11-22,3369.75,化工
801030,2024-11-25,3389.92,化工
801030,2024-11-26,3355.25,化工
801030,2024-11-27,3394.84,化工
801030,2024-11-28,3377.5,化工
801030,2024-11-29,3420.03,化工
801030,2024-12-02,3483.66,化工
801030,2024-12-03,3486.23,化工
801030,2024-12-04,3432.56,化工
801030,2024-12-05,3449.78,化工
801030,2024-12-06,3486.24,化工
801030,2024-12-09,3491.95,化工
801030,2024-12-10,3511.42,化工
801030,2024-12-11,3534.29,化工
801030,2024-12-12,3564.08,化工
801030,2024-12-13,3483.06,化工
801030,2024-12-16,3459.37,化工
801030,2024-12-17,3408.38,化工
801030,2024-12-18,3412.17,化工
801030,2024-12-19,3401.35,化工
801030,2024-12-20,3404.05,化工
801030,2024-12-23,3338.45,化工
801030,2024-12-24,3377.8,化工
801030,2024-12-25,3323.51,化工
801030,2024-12-26,3340.01,化工
801030,2024-12-27,3360.21,化工
801030,2024-12-30,3347.0,化工
801030,2024-12-31,3280.48,化工
801040,2021-01-04,2280.27,钢铁
801040,2021-01-05,2271.26,钢铁
801040,2021-01-06,2279.15,钢铁
801040,2021-01-07,2325.36,钢铁
801040,2021-01-08,2328.86,钢铁
801040,2021-01-11,2273.48,钢铁
801040,2021-01-12,2301.77,钢铁
801040,2021-01-13,2303.3,钢铁
801040,2021-01-14,2340.84,钢铁
801040,2021-01-15,2293.53,钢铁
801040,2021-01-18,2287.3,钢铁
801040,2021-01-19,2278.36,钢铁
801040,2021-01-20,2362.6,钢铁
801040,2021-01-21,2367.24,钢铁
801040,2021-01-22,2334.79,钢铁
801040,2021-01-25,2317.82,钢铁
801040,2021-01-26,2325.33,钢铁
801040,2021-01-27,2327.7,钢铁
801040,2021-01-28,2286.43,钢铁
801040,2021-01-29,2239.58,钢铁
801040,2021-02-01,2247.8,钢铁
801040,2021-02-02,2273.21,钢铁
801040,2021-02-03,2308.04,钢铁
801040,2021-02-04,2274.04,钢铁
801040,2021-02-05,2250.81,钢铁
801040,2021-02-08,2245.18,钢铁
801040,2021-02-09,2274.92,钢铁
801040,2021-02-10,2286.95,钢铁
801040,2021-02-18,2394.84,钢铁
801040,2021-02-19,2410.08,钢铁
801040,2021-02-22,2555.21,钢铁
801040,2021-02-23,2528.38,钢铁
801040,2021-02-24,2463.21,钢铁
801040,2021-02-25,2491.07,钢铁
801040,2021-02-26,2426.81,钢铁
801040,2021-03-01,2522.74,钢铁
801040,2021-03-02,2504.5,钢铁
801040,2021-03-03,2694.78,钢铁
801040,2021-03-04,2742.98,钢铁
801040,2021-03-05,2614.25,钢铁
801040,2021-03-08,2591.7,钢铁
801040,2021-03-09,2632.14,钢铁
801040,2021-03-10,2579.04,钢铁
801040,2021-03-11,2712.06,钢铁
801040,2021-03-12,2729.61,钢铁
801040,2021-03-15,2768.64,钢铁
801040,2021-03-16,2727.93,钢铁
801040,2021-03-17,2689.17,钢铁
801040,2021-03-18,2725.84,钢铁
801040,2021-03-19,2716.35,钢铁
801040,2021-03-22,2733.56,钢铁
801040,2021-03-23,2625.56,钢铁
801040,2021-03-24,2513.99,钢铁
801040,2021-03-25,2510.39,钢铁
801040,2021-03-26,2560.9,钢铁
801040,2021-03-29,2587.53,钢铁
801040,2021-03-30,2613.56,钢铁
801040,2021-03-31,2587.66,钢铁
801040,2021-04-01,2679.22,钢铁
801040,2021-04-02,2632.66,钢铁
801040,2021-04-06,2665.55,钢铁
801040,2021-04-07,2781.94,钢铁
801040,2021-04-08,2813.14,钢铁
801040,2021-04-09,2843.76,钢铁
801040,2021-04-12,2874.63,钢铁
801040,2021-04-13,2812.43,钢铁
801040,2021-04-14,2871.04,钢铁
801040,2021-04-15,2837.04,钢铁
801040,2021-04-16,2855.51,钢铁
801040,2021-04-19,2842.69,钢铁
801040,2021-04-20,2861.19,钢铁
801040,2021-04-21,2788.85,钢铁
801040,2021-04-22,2846.41,钢铁
801040,2021-04-23,2908.76,钢铁
801040,2021-04-26,2865.79,钢铁
801040,2021-04-27,2845.57,钢铁
801040,2021-04-28,2874.67,钢铁
801040,2021-04-29,2849.94,钢铁
801040,2021-04-30,2816.68,钢铁
801040,2021-05-06,2976.16,钢铁
801040,2021-05-07,3035.25,钢铁
801040,2021-05-10,3170.96,钢铁
801040,2021-05-11,3057.41,钢铁
801040,2021-05-12,3092.61,钢铁
801040,2021-05-13,2912.76,钢铁
801040,2021-05-14,2909.0,钢铁
801040,2021-05-17,2891.7,钢铁
801040,2021-05-18,2927.43,钢铁
801040,2021-05-19,2873.34,钢铁
801040,2021-05-20,2754.39,钢铁
801040,2021-05-21,2805.03,钢铁
801040,2021-05-24,2752.51,钢铁
801040,2021-05-25,2782.66,钢铁
801040,2021-05-26,2784.86,钢铁
801040,2021-05-27,2802.29,钢铁
801040,2021-05-28,2791.5,钢铁
801040,2021-05-31,2791.77,钢铁
801040,2021-06-01,2797.72,钢铁
801040,2021-06-02,2747.61,钢铁
801040,2021-06-03,2791.8,钢铁
801040,2021-06-04,2757.81,钢铁
801040,2021-06-07,2726.47,钢铁
801040,2021-06-08,2730.28,钢铁
801040,2021-06-09,2772.64,钢铁
801040,2021-06-10,2804.34,钢铁
801040,2021-06-11,2830.63,钢铁
801040,2021-06-15,2764.2,钢铁
801040,2021-06-16,2710.67,钢铁
801040,2021-06-17,2674.82,钢铁
801040,2021-06-18,2658.97,钢铁
801040,2021-06-21,2735.25,钢铁
801040,2021-06-22,2718.58,钢铁
801040,2021-06-23,2754.2,钢铁
801040,2021-06-24,2769.66,钢铁
801040,2021-06-25,2832.14,钢铁
801040,2021-06-28,2796.07,钢铁
801040,2021-06-29,2754.49,钢铁
801040,2021-06-30,2765.76,钢铁
801040,2021-07-01,2765.01,钢铁
801040,2021-07-02,2744.46,钢铁
801040,2021-07-05,2750.37,钢铁
801040,2021-07-06,2732.64,钢铁
801040,2021-07-07,2820.57,钢铁
801040,2021-07-08,2776.48,钢铁
801040,2021-07-09,2856.35,钢铁
801040,2021-07-12,2884.07,钢铁
801040,2021-07-13,2925.11,钢铁
801040,2021-07-14,2875.73,钢铁
801040,2021-07-15,3013.82,钢铁
801040,2021-07-16,3034.07,钢铁
801040,2021-07-19,2987.21,钢铁
801040,2021-07-20,2947.15,钢铁
801040,2021-07-21,3018.22,钢铁
801040,2021-07-22,3180.32,钢铁
801040,2021-07-23,3235.76,钢铁
801040,2021-07-26,3181.19,钢铁
801040,2021-07-27,3045.82,钢铁
801040,2021-07-28,2970.97,钢铁
801040,2021-07-29,3077.68,钢铁
801040,2021-07-30,3252.3,钢铁
801040,2021-08-02,3099.12,钢铁
801040,2021-08-03,2975.67,钢铁
801040,2021-08-04,3109.47,钢铁
801040,2021-08-05,3088.41,钢铁
801040,2021-08-09,3172.36,钢铁
801040,2021-08-10,3193.93,钢铁
801040,2021-08-11,3258.84,钢铁
801040,2021-08-12,3331.82,钢铁
801040,2021-08-13,3334.97,钢铁
801040,2021-08-16,3318.49,钢铁
801040,2021-08-17,3256.31,钢铁
801040,2021-08-18,3288.16,钢铁
801040,2021-08-19,3277.76,钢铁
801040,2021-08-20,3325.19,钢铁
801040,2021-08-23,3327.09,钢铁
801040,2021-08-24,3412.92,钢铁
801040,2021-08-25,3431.7,钢铁
801040,2021-08-26,3546.78,钢铁
801040,2021-08-27,3560.09,钢铁
801040,2021-08-30,3639.78,钢铁
801040,2021-08-31,3823.54,钢铁
801040,2021-09-01,3756.8,钢铁
801040,2021-09-02,3841.98,钢铁
801040,2021-09-03,3758.82,钢铁
801040,2021-09-06,3784.64,钢铁
801040,2021-09-07,3973.81,钢铁
801040,2021-09-08,3949.4,钢铁
801040,2021-09-09,4191.24,钢铁
801040,2021-09-10,4090.33,钢铁
801040,2021-09-13,4162.19,钢铁
801040,2021-09-14,3980.34,钢铁
801040,2021-09-15,3986.38,钢铁
801040,2021-09-16,3949.85,钢铁
801040,2021-09-17,3768.53,钢铁
801040,2021-09-22,3797.28,钢铁
801040,2021-09-23,3852.72,钢铁
801040,2021-09-24,3649.55,钢铁
801040,2021-09-27,3432.11,钢铁
801040,2021-09-28,3425.7,钢铁
801040,2021-09-29,3243.38,钢铁
801040,2021-09-30,3311.04,钢铁
801040,2021-10-11,3210.98,钢铁
801040,2021-10-12,3080.8,钢铁
801040,2021-10-13,3100.24,钢铁
801040,2021-10-14,3115.74,钢铁
801040,2021-10-15,3094.71,钢铁
801040,2021-10-18,3154.95,钢铁
801040,2021-10-19,3161.57,钢铁
801040,2021-10-20,3171.24,钢铁
801040,2021-10-21,3167.84,钢铁
801040,2021-10-25,3064.56,钢铁
801040,2021-10-26,3055.52,钢铁
801040,2021-10-27,3000.16,钢铁
801040,2021-10-28,2897.15,钢铁
801040,2021-10-29,2924.2,钢铁
801040,2021-11-01,2900.07,钢铁
801040,2021-11-02,2807.45,钢铁
801040,2021-11-03,2822.85,钢铁
801040,2021-11-04,2808.32,钢铁
801040,2021-11-05,2715.38,钢铁
801040,2021-11-08,2786.32,钢铁
801040,2021-11-09,2781.42,钢铁
801040,2021-11-10,2776.8,钢铁
801040,2021-11-11,2826.73,钢铁
801040,2021-11-12,2790.81,钢铁
801040,2021-11-15,2783.26,钢铁
801040,2021-11-16,2727.57,钢铁
801040,2021-11-17,2778.34,钢铁
801040,2021-11-18,2829.43,钢铁
801040,2021-11-19,2870.16,钢铁
801040,2021-11-22,2881.11,钢铁
801040,2021-11-23,2944.1,钢铁
801040,2021-11-24,2964.26,钢铁
801040,2021-11-25,2917.2,钢铁
801040,2021-11-26,2986.01,钢铁
801040,2021-11-29,2969.82,钢铁
801040,2021-11-30,2952.97,钢铁
801040,2021-12-01,2967.9,钢铁
801040,2021-12-02,2999.15,钢铁
801040,2021-12-03,3002.36,钢铁
801040,2021-12-06,2979.58,钢铁
801040,2021-12-07,2988.4,钢铁
801040,2021-12-08,3020.13,钢铁
801040,2021-12-09,3036.95,钢铁
801040,2021-12-10,3006.83,钢铁
801040,2021-12-13,3008.85,钢铁
801040,2021-12-14,2953.71,钢铁
801040,2021-12-15,2976.53,钢铁
801040,2021-12-16,3063.78,钢铁
801040,2021-12-17,3050.22,钢铁
801040,2021-12-20,3008.71,钢铁
801040,2021-12-21,3045.56,钢铁
801040,2021-12-22,3017.7,钢铁
801040,2021-12-23,3013.11,钢铁
801040,2021-12-24,2928.37,钢铁
801040,2021-12-27,2917.26,钢铁
801040,2021-12-28,2948.85,钢铁
801040,2021-12-29,2956.97,钢铁
801040,2021-12-30,2968.51,钢铁
801040,2021-12-31,2999.35,钢铁
801040,2022-01-04,3024.55,钢铁
801040,2022-01-05,2970.56,钢铁
801040,2022-01-06,3037.22,钢铁
801040,2022-01-07,3063.76,钢铁
801040,2022-01-10,3052.9,钢铁
801040,2022-01-11,3053.37,钢铁
801040,2022-01-12,3009.98,钢铁
801040,2022-01-13,2955.2,钢铁
801040,2022-01-14,2917.72,钢铁
801040,2022-01-17,2923.53,钢铁
801040,2022-01-18,2961.85,钢铁
801040,2022-01-19,2976.91,钢铁
801040,2022-01-20,2952.68,钢铁
801040,2022-01-21,2910.64,钢铁
801040,2022-01-24,2950.45,钢铁
801040,2022-01-25,2839.18,钢铁
801040,2022-01-26,2862.33,钢铁
801040,2022-01-27,2807.81,钢铁
801040,2022-01-28,2778.63,钢铁
801040,2022-02-07,2890.85,钢铁
801040,2022-02-08,2965.37,钢铁
801040,2022-02-09,2991.96,钢铁
801040,2022-02-10,2997.24,钢铁
801040,2022-02-11,2971.78,钢铁
801040,2022-02-14,2919.74,钢铁
801040,2022-02-15,2908.59,钢铁
801040,2022-02-16,2959.28,钢铁
801040,2022-02-17,2973.34,钢铁
801040,2022-02-18,3048.57,钢铁
801040,2022-02-21,3051.69,钢铁
801040,2022-02-22,3006.92,钢铁
801040,2022-02-23,3021.09,钢铁
801040,2022-02-24,2930.94,钢铁
801040,2022-02-25,2992.01,钢铁
801040,2022-02-28,2998.42,钢铁
801040,2022-03-01,2992.56,钢铁
801040,2022-03-02,2994.29,钢铁
801040,2022-03-04,2983.67,钢铁
801040,2022-03-07,2943.66,钢铁
801040,2022-03-08,2831.73,钢铁
801040,2022-03-09,2772.09,钢铁
801040,2022-03-10,2820.0,钢铁
801040,2022-03-11,2800.91,钢铁
801040,2022-03-14,2714.28,钢铁
801040,2022-03-15,2518.3,钢铁
801040,2022-03-16,2595.51,钢铁
801040,2022-03-17,2647.32,钢铁
801040,2022-03-18,2671.5,钢铁
801040,2022-03-21,2677.19,钢铁
801040,2022-03-22,2713.76,钢铁
801040,2022-03-24,2680.33,钢铁
801040,2022-03-25,2654.76,钢铁
801040,2022-03-28,2664.63,钢铁
801040,2022-03-29,2648.07,钢铁
801040,2022-03-30,2694.19,钢铁
801040,2022-04-01,2720.86,钢铁
801040,2022-04-06,2832.45,钢铁
801040,2022-04-07,2793.46,钢铁
801040,2022-04-08,2828.83,钢铁
801040,2022-04-11,2736.33,钢铁
801040,2022-04-12,2743.21,钢铁
801040,2022-04-13,2736.49,钢铁
801040,2022-04-15,2803.55,钢铁
801040,2022-04-18,2755.68,钢铁
801040,2022-04-19,2792.89,钢铁
801040,2022-04-20,2678.12,钢铁
801040,2022-04-21,2553.79,钢铁
801040,2022-04-22,2549.94,钢铁
801040,2022-04-25,2371.43,钢铁
801040,2022-04-26,2311.6,钢铁
801040,2022-04-27,2409.31,钢铁
801040,2022-04-28,2384.98,钢铁
801040,2022-04-29,2475.78,钢铁
801040,2022-05-06,2403.27,钢铁
801040,2022-05-10,2434.42,钢铁
801040,2022-05-11,2451.62,钢铁
801040,2022-05-12,2442.23,钢铁
801040,2022-05-13,2450.93,钢铁
801040,2022-05-16,2464.81,钢铁
801040,2022-05-17,2476.71,钢铁
801040,2022-05-18,2484.24,钢铁
801040,2022-05-19,2486.08,钢铁
801040,2022-05-20,2526.63,钢铁
801040,2022-05-23,2599.42,钢铁
801040,2022-05-24,2505.26,钢铁
801040,2022-05-25,2520.01,钢铁
801040,2022-05-26,2548.55,钢铁
801040,2022-05-27,2545.98,钢铁
801040,2022-05-30,2552.61,钢铁
801040,2022-05-31,2571.63,钢铁
801040,2022-06-01,2569.09,钢铁
801040,2022-06-02,2612.39,钢铁
801040,2022-06-06,2659.1,钢铁
801040,2022-06-07,2637.38,钢铁
801040,2022-06-08,2671.51,钢铁
801040,2022-06-09,2660.6,钢铁
801040,2022-06-10,2675.8,钢铁
801040,2022-06-13,2643.8,钢铁
801040,2022-06-14,2656.41,钢铁
801040,2022-06-15,2643.14,钢铁
801040,2022-06-16,2620.45,钢铁
801040,2022-06-17,2612.76,钢铁
801040,2022-06-20,2613.47,钢铁
801040,2022-06-21,2602.61,钢铁
801040,2022-06-22,2597.7,钢铁
801040,2022-06-23,2631.82,钢铁
801040,2022-06-24,2676.04,钢铁
801040,2022-06-27,2671.01,钢铁
801040,2022-06-28,2678.84,钢铁
801040,2022-06-29,2626.94,钢铁
801040,2022-06-30,2625.42,钢铁
801040,2022-07-01,2670.86,钢铁
801040,2022-07-04,2699.21,钢铁
801040,2022-07-05,2748.02,钢铁
801040,2022-07-06,2716.26,钢铁
801040,2022-07-07,2742.25,钢铁
801040,2022-07-08,2706.75,钢铁
801040,2022-07-11,2665.42,钢铁
801040,2022-07-12,2679.36,钢铁
801040,2022-07-13,2671.84,钢铁
801040,2022-07-14,2647.38,钢铁
801040,2022-07-15,2577.4,钢铁
801040,2022-07-18,2620.0,钢铁
801040,2022-07-19,2623.96,钢铁
801040,2022-07-20,2660.03,钢铁
801040,2022-07-21,2638.93,钢铁
801040,2022-07-22,2624.28,钢铁
801040,2022-07-25,2578.3,钢铁
801040,2022-07-26,2607.24,钢铁
801040,2022-07-27,2610.34,钢铁
801040,2022-07-28,2604.93,钢铁
801040,2022-07-29,2610.32,钢铁
801040,2022-08-01,2587.93,钢铁
801040,2022-08-02,2499.57,钢铁
801040,2022-08-03,2466.51,钢铁
801040,2022-08-04,2472.36,钢铁
801040,2022-08-05,2508.64,钢铁
801040,2022-08-08,2527.71,钢铁
801040,2022-08-09,2536.0,钢铁
801040,2022-08-10,2522.21,钢铁
801040,2022-08-11,2542.81,钢铁
801040,2022-08-12,2538.53,钢铁
801040,2022-08-15,2552.6,钢铁
801040,2022-08-16,2573.6,钢铁
801040,2022-08-17,2564.41,钢铁
801040,2022-08-18,2533.51,钢铁
801040,2022-08-19,2520.54,钢铁
801040,2022-08-22,2558.75,钢铁
801040,2022-08-23,2537.93,钢铁
801040,2022-08-24,2477.2,钢铁
801040,2022-08-25,2493.36,钢铁
801040,2022-08-26,2472.83,钢铁
801040,2022-08-29,2491.19,钢铁
801040,2022-08-30,2484.93,钢铁
801040,2022-08-31,2440.83,钢铁
801040,2022-09-01,2428.03,钢铁
801040,2022-09-02,2416.4,钢铁
801040,2022-09-05,2451.66,钢铁
801040,2022-09-06,2480.7,钢铁
801040,2022-09-07,2478.5,钢铁
801040,2022-09-08,2499.61,钢铁
801040,2022-09-09,2499.04,钢铁
801040,2022-09-13,2484.22,钢铁
801040,2022-09-14,2461.53,钢铁
801040,2022-09-15,2441.4,钢铁
801040,2022-09-16,2374.46,钢铁
801040,2022-09-19,2338.65,钢铁
801040,2022-09-20,2345.13,钢铁
801040,2022-09-21,2375.39,钢铁
